m49,iso,year,indicator_id,old_indicator_id,value
616,POL,2017,10,1312,0
616,POL,2017,11,1313,1
616,POL,2017,12,1203,Yes
616,POL,2017,13,1403,7
616,POL,2017,14,1402,0
616,POL,2004,15,12,1
616,POL,2005,15,12,1
616,POL,2006,15,12,1
616,POL,2007,15,12,1
616,POL,2008,15,12,1
616,POL,2009,15,12,1
616,POL,2010,15,12,1
616,POL,2011,15,12,1
616,POL,2012,15,12,1
616,POL,2013,15,12,1
616,POL,2014,15,12,1
616,POL,2015,15,12,1
616,POL,2016,15,12,1
616,POL,2017,15,12,1
616,POL,2017,16,1503,0.579717457
616,POL,2017,18,1306,1998
616,POL,2017,23,1215,No
616,POL,2017,24,1213,No
616,POL,2017,25,1214,No
616,POL,2017,29,1315,1
616,POL,2017,31,1111,No
616,POL,2017,32,1301,No
616,POL,2017,34,1307,2010
616,POL,2013,35,1106,13781.06261
616,POL,2014,35,1106,14342.40202
616,POL,2015,35,1106,12566.48344
616,POL,2016,35,1106,12415.04329
616,POL,2017,35,1106,13811.66424
616,POL,2017,36,1316,0.66667
616,POL,2017,37,1501,0.799756527
616,POL,2017,38,1317,1
616,POL,2004,40,32,0
616,POL,2005,40,32,0
616,POL,2006,40,32,0
616,POL,2007,40,32,0
616,POL,2008,40,32,0
616,POL,2009,40,32,0
616,POL,2010,40,32,0
616,POL,2011,40,32,0
616,POL,2012,40,32,0
616,POL,2013,40,32,0
616,POL,2014,40,32,0
616,POL,2015,40,32,0
616,POL,2016,40,32,0
616,POL,2017,40,32,0
616,POL,2017,41,1319,0
616,POL,2017,42,1108,No
616,POL,2017,43,1303,4
616,POL,2017,44,1320,0
616,POL,2017,45,1109,High Income
616,POL,2017,46,1321,1
616,POL,2017,47,1322,1
616,POL,2018,48,35,1
616,POL,2017,49,1112,No
616,POL,2017,50,1212,Yes
616,POL,2017,51,1603,2010
616,POL,2017,52,1337,Not Available
616,POL,2017,53,1604,2011
616,POL,2017,54,1602,"2011. Population data compiled from administrative registers in combination with other sources of data, such as a sample surveys."
616,POL,2017,55,1605,2014
616,POL,2017,56,1606,2012
616,POL,2017,57,1323,1
616,POL,2017,58,1222,Yes
616,POL,2004,59,1,90
616,POL,2005,59,1,100
616,POL,2006,59,1,100
616,POL,2007,59,1,100
616,POL,2008,59,1,100
616,POL,2009,59,1,100
616,POL,2010,59,1,100
616,POL,2011,59,1,90
616,POL,2012,59,1,90
616,POL,2013,59,1,100
616,POL,2014,59,1,90
616,POL,2015,59,1,90
616,POL,2016,59,1,80
616,POL,2017,59,1,80
616,POL,2017,60,1202,Yes
616,POL,2004,62,28,1
616,POL,2005,62,28,1
616,POL,2006,62,28,1
616,POL,2007,62,28,1
616,POL,2008,62,28,1
616,POL,2009,62,28,1
616,POL,2010,62,28,1
616,POL,2011,62,28,1
616,POL,2012,62,28,1
616,POL,2013,62,28,1
616,POL,2014,62,28,1
616,POL,2015,62,28,1
616,POL,2016,62,28,1
616,POL,2017,62,28,1
616,POL,2017,64,1326,1
616,POL,2017,65,43,1
616,POL,2017,70,1507,Not Available
616,POL,2017,71,1509,Not Available
616,POL,2017,72,1508,Not Available
616,POL,2017,73,1511,Not Available
616,POL,2017,74,1512,Not Available
616,POL,2017,77,1114,http://www.stat.gov.pl/gus
616,POL,2016,78,6,74.8
616,POL,2017,78,6,70.2
616,POL,2016,79,6,88.9
616,POL,2017,79,6,87
616,POL,2016,80,6,78.6
616,POL,2017,80,6,87.1
616,POL,2016,81,6,83.1
616,POL,2017,81,6,87.1
616,POL,2016,82,6,80
616,POL,2017,82,6,74
616,POL,2016,83,6,84
616,POL,2017,83,6,80
616,POL,2016,84,6,82
616,POL,2017,84,6,77
616,POL,2016,85,6,80
616,POL,2017,85,6,80.2
616,POL,2016,86,6,77.5
616,POL,2017,86,6,75.4
616,POL,2016,87,6,58.8
616,POL,2017,87,6,53.3
616,POL,2016,88,6,77.5
616,POL,2017,88,6,73.3
616,POL,2016,89,6,68.1
616,POL,2017,89,6,63.3
616,POL,2017,90,1206,Yes
616,POL,2017,91,1502,Not Available
616,POL,2017,92,1327,1
616,POL,2004,93,2,80
616,POL,2005,93,2,80
616,POL,2006,93,2,80
616,POL,2007,93,2,80
616,POL,2008,93,2,80
616,POL,2009,93,2,80
616,POL,2010,93,2,76.66667
616,POL,2011,93,2,76.66667
616,POL,2012,93,2,76.66667
616,POL,2013,93,2,73.33333333
616,POL,2014,93,2,66.66666667
616,POL,2015,93,2,86.6667
616,POL,2016,93,2,73.3334
616,POL,2017,93,2,73.3334
616,POL,2013,94,1105,38309451
616,POL,2014,94,1105,38293060
616,POL,2015,94,1105,38265226
616,POL,2016,94,1105,38224410
616,POL,2017,94,1105,38170712
616,POL,2004,95,27,1
616,POL,2005,95,27,1
616,POL,2006,95,27,1
616,POL,2007,95,27,1
616,POL,2008,95,27,1
616,POL,2009,95,27,1
616,POL,2010,95,27,1
616,POL,2011,95,27,1
616,POL,2012,95,27,1
616,POL,2013,95,27,1
616,POL,2014,95,27,1
616,POL,2015,95,27,1
616,POL,2016,95,27,1
616,POL,2017,95,27,1
616,POL,2004,96,32,1
616,POL,2005,96,32,1
616,POL,2006,96,32,1
616,POL,2007,96,32,1
616,POL,2008,96,32,1
616,POL,2009,96,32,1
616,POL,2010,96,32,1
616,POL,2011,96,32,1
616,POL,2012,96,32,1
616,POL,2013,96,32,1
616,POL,2014,96,32,1
616,POL,2015,96,32,1
616,POL,2016,96,32,1
616,POL,2017,96,32,1
616,POL,2017,97,1208,Yes
616,POL,2017,99,1331,0.66667
616,POL,2017,100,1207,Yes
616,POL,2017,101,1514,Not Available
616,POL,2017,102,1504,0.997430623
616,POL,2017,103,1505,0.796610892
616,POL,2017,104,1302,Yes
616,POL,2017,109,1110,No
616,POL,2004,111,3,80
616,POL,2005,111,3,80
616,POL,2006,111,3,80
616,POL,2007,111,3,80
616,POL,2008,111,3,80
616,POL,2009,111,3,80
616,POL,2010,111,3,80
616,POL,2011,111,3,80
616,POL,2012,111,3,80
616,POL,2013,111,3,80
616,POL,2014,111,3,80
616,POL,2015,111,3,80
616,POL,2016,111,3,80
616,POL,2017,111,3,80
616,POL,2004,112,7,1
616,POL,2005,112,7,1
616,POL,2006,112,7,1
616,POL,2007,112,7,1
616,POL,2008,112,7,1
616,POL,2009,112,7,1
616,POL,2010,112,7,1
616,POL,2011,112,7,1
616,POL,2012,112,7,1
616,POL,2013,112,7,1
616,POL,2014,112,7,1
616,POL,2015,112,7,1
616,POL,2016,112,7,1
616,POL,2017,112,7,1
616,POL,2004,113,4,83.33333333
616,POL,2005,113,4,86.66666667
616,POL,2006,113,4,86.66666667
616,POL,2007,113,4,86.66666667
616,POL,2008,113,4,86.66666667
616,POL,2009,113,4,86.66666667
616,POL,2010,113,4,85.55555556
616,POL,2011,113,4,82.22222222
616,POL,2012,113,4,82.22222222
616,POL,2013,113,4,84.44444444
616,POL,2014,113,4,78.88888889
616,POL,2015,113,4,85.55556667
616,POL,2016,113,4,77.7778
616,POL,2017,113,4,77.7778
616,POL,2017,114,1406,Not Available
616,POL,2017,119,1305,SNA 2008
616,POL,2017,120,10,1
616,POL,2006,121,9,
616,POL,2007,121,9,
616,POL,2008,121,9,
616,POL,2009,121,9,
616,POL,2010,121,9,8337
616,POL,2011,121,9,
616,POL,2012,121,9,8707
616,POL,2013,121,9,
616,POL,2014,121,9,
616,POL,2015,121,9,
616,POL,2016,121,9,
616,POL,2006-2008,123,9,NA
616,POL,2006-2015,122,9,17044
616,POL,2007-2009,123,9,NA
616,POL,2007-2016,122,9,17044
616,POL,2008-2010,123,9,8337
616,POL,2009-2011,123,9,8337
616,POL,2010-2012,123,9,17044
616,POL,2011-2013,123,9,8707
616,POL,2012-2014,123,9,8707
616,POL,2013-2015,123,9,NA
616,POL,2014-2016,123,9,NA
616,POL,2017,125,1335,0
616,POL,2017,127,1401,Not Available
616,POL,2017,129,1209,Yes
616,POL,2017,130,1211,Yes
616,POL,2004,131,8,1
616,POL,2005,131,8,1
616,POL,2006,131,8,1
616,POL,2007,131,8,1
616,POL,2008,131,8,1
616,POL,2009,131,8,1
616,POL,2010,131,8,1
616,POL,2011,131,8,1
616,POL,2012,131,8,1
616,POL,2013,131,8,1
616,POL,2014,131,8,1
616,POL,2015,131,8,1
616,POL,2016,131,8,1
616,POL,2017,131,8,1
616,POL,2017,133,1205,Yes
630,PRI,2017,1,1308,Not Available
630,PRI,2017,2,1217,6
630,PRI,2017,3,1210,Yes
630,PRI,2017,6,1216,6
630,PRI,2017,8,1304,Yes
630,PRI,2017,9,1311,Not Available
630,PRI,2017,10,1312,Not Available
630,PRI,2017,11,1313,Not Available
630,PRI,2017,12,1203,Yes
630,PRI,2017,13,1403,0
630,PRI,2017,14,1402,0
630,PRI,2017,16,1503,0.133749887
630,PRI,2017,18,1306,2006
630,PRI,2017,23,1215,No
630,PRI,2017,24,1213,Yes
630,PRI,2017,25,1214,No
630,PRI,2017,29,1315,Not Available
630,PRI,2017,31,1111,No
630,PRI,2017,32,1301,No
630,PRI,2017,34,1307,1954
630,PRI,2013,35,1106,28513.16574
630,PRI,2014,35,1106,28981.45733
630,PRI,2015,35,1106,29697.16199
630,PRI,2016,35,1106,30833.37247
630,PRI,2017,35,1106,
630,PRI,2017,36,1316,Not Available
630,PRI,2017,37,1501,0.372103959
630,PRI,2017,38,1317,Not Available
630,PRI,2017,41,1319,Not Available
630,PRI,2017,42,1108,No
630,PRI,2017,43,1303,0
630,PRI,2017,44,1320,Not Available
630,PRI,2017,45,1109,High Income
630,PRI,2017,46,1321,Not Available
630,PRI,2017,47,1322,Not Available
630,PRI,2018,48,35,0
630,PRI,2017,49,1112,No
630,PRI,2017,50,1212,Yes
630,PRI,2017,51,1603,Not Available
630,PRI,2017,52,1337,Not Available
630,PRI,2017,53,1604,Not Available
630,PRI,2017,54,1602,Not Available
630,PRI,2017,55,1605,Not Available
630,PRI,2017,56,1606,Not Available
630,PRI,2017,57,1323,Not Available
630,PRI,2017,58,1222,Yes
630,PRI,2017,60,1202,No
630,PRI,2018,61,13,0
630,PRI,2018,63,47,0
630,PRI,2017,64,1326,Not Available
630,PRI,2018,66,,0
630,PRI,2017,70,1507,Not Available
630,PRI,2017,71,1509,Not Available
630,PRI,2017,72,1508,Not Available
630,PRI,2017,73,1511,Not Available
630,PRI,2017,74,1512,Not Available
630,PRI,2017,77,1114,http://www.estadisticas.gobierno.pr/iepr/
630,PRI,2017,90,1206,Yes
630,PRI,2017,91,1502,Not Available
630,PRI,2017,92,1327,Not Available
630,PRI,2013,94,1105,3688723
630,PRI,2014,94,1105,3680715
630,PRI,2015,94,1105,3673728
630,PRI,2016,94,1105,3667903
630,PRI,2017,94,1105,3663131
630,PRI,2017,97,1208,Yes
630,PRI,2017,99,1331,Not Available
630,PRI,2017,100,1207,No
630,PRI,2017,101,1514,Not Available
630,PRI,2017,102,1504,0.977838397
630,PRI,2017,103,1505,0.776899576
630,PRI,2017,104,1302,No
630,PRI,2017,109,1110,Yes
630,PRI,2018,110,,1
630,PRI,2017,114,1406,Not Available
630,PRI,2017,119,1305,Not Available
630,PRI,2017,125,1335,Not Available
630,PRI,2017,127,1401,Not Available
630,PRI,2017,129,1209,Yes
630,PRI,2017,130,1211,No
630,PRI,2017,133,1205,Yes
408,PRK,2017,1,#N/A,Not Available
408,PRK,2017,2,1217,0
408,PRK,2017,3,1210,No
408,PRK,2018,4,,0
408,PRK,2017,6,1216,1
408,PRK,2017,8,1304,No
408,PRK,2017,9,1311,Not Available
408,PRK,2017,10,1312,Not Available
408,PRK,2017,11,1313,Not Available
408,PRK,2017,12,1203,No
408,PRK,2017,13,1403,0
408,PRK,2017,14,1402,2330463.45
408,PRK,2017,16,1503,-1.28521204
408,PRK,2018,17,,0
408,PRK,2017,18,1306,Not Available
408,PRK,2018,19,,0
408,PRK,2018,20,,0
408,PRK,2018,21,,0
408,PRK,2018,22,,0
408,PRK,2017,23,1215,No
408,PRK,2017,24,1213,No
408,PRK,2017,25,1214,No
408,PRK,2018,26,,0
408,PRK,2018,27,,0
408,PRK,2018,28,,0
408,PRK,2017,29,1315,Not Available
408,PRK,2018,30,,0
408,PRK,2017,31,1111,No
408,PRK,2017,32,1301,No
408,PRK,2018,33,,0
408,PRK,2017,34,1307,Not Available
408,PRK,2013,35,1106,
408,PRK,2014,35,1106,
408,PRK,2015,35,1106,
408,PRK,2016,35,1106,
408,PRK,2017,35,1106,
408,PRK,2017,36,1316,Not Available
408,PRK,2017,37,1501,-1.63273263
408,PRK,2017,38,1317,Not Available
408,PRK,2017,41,1319,Not Available
408,PRK,2017,42,1108,No
408,PRK,2017,43,1303,0
408,PRK,2017,44,1320,Not Available
408,PRK,2017,45,1109,Low Income
408,PRK,2017,46,1321,Not Available
408,PRK,2017,47,1322,Not Available
408,PRK,2018,48,35,0
408,PRK,2017,49,1112,No
408,PRK,2017,50,1212,No
408,PRK,2017,51,1603,Not Available
408,PRK,2017,52,1337,Not Available
408,PRK,2017,53,1604,Not Available
408,PRK,2017,54,1602,Not Available
408,PRK,2017,55,1605,Not Available
408,PRK,2017,56,1606,Not Available
408,PRK,2017,57,1323,Not Available
408,PRK,2017,58,1222,No
408,PRK,2017,60,1202,No
408,PRK,2018,61,13,0
408,PRK,2018,63,47,0
408,PRK,2017,64,1326,Not Available
408,PRK,2018,66,,0
408,PRK,2018,67,,0
408,PRK,2018,68,,0
408,PRK,2018,69,,0
408,PRK,2017,70,1507,Not Available
408,PRK,2017,71,1509,Not Available
408,PRK,2017,72,1508,Not Available
408,PRK,2017,73,1511,Not Available
408,PRK,2017,74,1512,Not Available
408,PRK,2018,75,,0
408,PRK,2018,76,,0
408,PRK,2017,77,1114,Not Available
408,PRK,2017,90,1206,No
408,PRK,2017,91,1502,Not Available
408,PRK,2018,91,,0
408,PRK,2017,92,1327,Not Available
408,PRK,2013,94,1105,24985976
408,PRK,2014,94,1105,25116363
408,PRK,2015,94,1105,25243917
408,PRK,2016,94,1105,25368620
408,PRK,2017,94,1105,25490965
408,PRK,2017,97,1208,No
408,PRK,2018,98,,0
408,PRK,2017,99,1331,Not Available
408,PRK,2017,100,1207,No
408,PRK,2017,101,1514,Not Available
408,PRK,2017,102,1504,-2.336440086
408,PRK,2017,103,1505,-1.565841913
408,PRK,2017,104,1302,No
408,PRK,2017,109,1110,No
408,PRK,2018,110,,0
408,PRK,2017,114,1406,Not Available
408,PRK,2018,118,,0
408,PRK,2017,119,1305,Not Available
408,PRK,2018,124,,0
408,PRK,2017,125,1335,Not Available
408,PRK,2018,126,,0
408,PRK,2017,127,1401,Not Available
408,PRK,2018,128,,0
408,PRK,2017,129,1209,No
408,PRK,2017,130,1211,No
408,PRK,2018,132,,0
408,PRK,2018,134,,0
408,PRK,2017,133,1205,No
620,PRT,2017,1,1308,Not Available
620,PRT,2017,2,1217,6
620,PRT,2017,3,1210,Yes
620,PRT,2017,6,1216,17
620,PRT,2017,8,1304,Yes
620,PRT,2017,9,1311,Not Available
620,PRT,2017,10,1312,Not Available
620,PRT,2017,11,1313,Not Available
620,PRT,2017,12,1203,Yes
620,PRT,2017,13,1403,3
620,PRT,2017,14,1402,0
620,PRT,2017,16,1503,0.918391883
620,PRT,2017,18,1306,2015
620,PRT,2017,23,1215,No
620,PRT,2017,24,1213,Yes
620,PRT,2017,25,1214,Yes
620,PRT,2017,29,1315,Not Available
620,PRT,2017,31,1111,No
620,PRT,2017,32,1301,No
620,PRT,2017,34,1307,2011
620,PRT,2013,35,1106,21618.73534
620,PRT,2014,35,1106,22077.53613
620,PRT,2015,35,1106,19252.63495
620,PRT,2016,35,1106,19871.71897
620,PRT,2017,35,1106,21136.29721
620,PRT,2017,36,1316,Not Available
620,PRT,2017,37,1501,1.232457638
620,PRT,2017,38,1317,Not Available
620,PRT,2017,41,1319,Not Available
620,PRT,2017,42,1108,No
620,PRT,2017,43,1303,3
620,PRT,2017,44,1320,Not Available
620,PRT,2017,45,1109,High Income
620,PRT,2017,46,1321,Not Available
620,PRT,2017,47,1322,Not Available
620,PRT,2018,48,35,1
620,PRT,2017,49,1112,No
620,PRT,2017,50,1212,Yes
620,PRT,2017,51,1603,Not Available
620,PRT,2017,52,1337,Not Available
620,PRT,2017,53,1604,Not Available
620,PRT,2017,54,1602,Not Available
620,PRT,2017,55,1605,Not Available
620,PRT,2017,56,1606,Not Available
620,PRT,2017,57,1323,Not Available
620,PRT,2017,58,1222,Yes
620,PRT,2017,60,1202,Yes
620,PRT,2017,64,1326,Not Available
620,PRT,2017,65,43,1
620,PRT,2017,70,1507,Not Available
620,PRT,2017,71,1509,Not Available
620,PRT,2017,72,1508,Not Available
620,PRT,2017,73,1511,Not Available
620,PRT,2017,74,1512,Not Available
620,PRT,2017,77,1114,http://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_main
620,PRT,2016,78,6,58.2
620,PRT,2017,78,6,54.8
620,PRT,2016,79,6,72.2
620,PRT,2017,79,6,72.2
620,PRT,2016,80,6,68.6
620,PRT,2017,80,6,64.3
620,PRT,2016,81,6,70.2
620,PRT,2017,81,6,67.7
620,PRT,2016,82,6,58
620,PRT,2017,82,6,54
620,PRT,2016,83,6,80
620,PRT,2017,83,6,76
620,PRT,2016,84,6,69
620,PRT,2017,84,6,65
620,PRT,2016,85,6,74.9
620,PRT,2017,85,6,71.9
620,PRT,2016,86,6,66.9
620,PRT,2017,86,6,63.7
620,PRT,2016,87,6,47.5
620,PRT,2017,87,6,42.2
620,PRT,2016,88,6,76.3
620,PRT,2017,88,6,75.6
620,PRT,2016,89,6,61.9
620,PRT,2017,89,6,58.9
620,PRT,2017,90,1206,Yes
620,PRT,2017,91,1502,Not Available
620,PRT,2017,92,1327,Not Available
620,PRT,2013,94,1105,10527674
620,PRT,2014,94,1105,10471168
620,PRT,2015,94,1105,10418473
620,PRT,2016,94,1105,10371627
620,PRT,2017,94,1105,10329506
620,PRT,2017,97,1208,Yes
620,PRT,2017,99,1331,Not Available
620,PRT,2017,100,1207,Yes
620,PRT,2017,101,1514,Not Available
620,PRT,2017,102,1504,0.940050542
620,PRT,2017,103,1505,1.143939734
620,PRT,2017,104,1302,No
620,PRT,2017,109,1110,No
620,PRT,2017,114,1406,10.48
620,PRT,2016,115,33,17.07
620,PRT,2016,116,33,2.44
620,PRT,2016,117,33,7.76
620,PRT,2017,119,1305,Not Available
620,PRT,2017,120,10,1
620,PRT,2017,125,1335,Not Available
620,PRT,2017,127,1401,Not Available
620,PRT,2017,129,1209,Yes
620,PRT,2017,130,1211,Yes
620,PRT,2017,133,1205,Yes
600,PRY,2017,1,1308,1
600,PRY,2017,2,1217,9
600,PRY,2017,3,1210,Yes
600,PRY,2018,4,,1
600,PRY,2004,5,22,0
600,PRY,2005,5,22,0
600,PRY,2006,5,22,0
600,PRY,2007,5,22,0
600,PRY,2008,5,22,0
600,PRY,2009,5,22,1
600,PRY,2010,5,22,1
600,PRY,2011,5,22,1
600,PRY,2012,5,22,1
600,PRY,2013,5,22,1
600,PRY,2014,5,22,1
600,PRY,2015,5,22,1
600,PRY,2016,5,22,1
600,PRY,2017,5,22,1
600,PRY,2017,6,1216,11
600,PRY,2004,7,42,1
600,PRY,2005,7,42,1
600,PRY,2006,7,42,1
600,PRY,2007,7,42,1
600,PRY,2008,7,42,1
600,PRY,2009,7,42,1
600,PRY,2010,7,42,1
600,PRY,2011,7,42,1
600,PRY,2012,7,42,1
600,PRY,2013,7,42,1
600,PRY,2014,7,42,1
600,PRY,2015,7,42,1
600,PRY,2016,7,42,1
600,PRY,2017,7,42,1
600,PRY,2017,8,1304,No
600,PRY,2017,9,1311,1
600,PRY,2017,10,1312,0.66667
600,PRY,2017,11,1313,1
600,PRY,2017,12,1203,No
600,PRY,2017,13,1403,2
600,PRY,2017,14,1402,14686925.62
600,PRY,2004,15,12,0
600,PRY,2005,15,12,1
600,PRY,2006,15,12,0
600,PRY,2007,15,12,0
600,PRY,2008,15,12,0
600,PRY,2009,15,12,0
600,PRY,2010,15,12,0
600,PRY,2011,15,12,1
600,PRY,2012,15,12,1
600,PRY,2013,15,12,1
600,PRY,2014,15,12,1
600,PRY,2015,15,12,1
600,PRY,2016,15,12,1
600,PRY,2017,15,12,1
600,PRY,2017,16,1503,-0.940254092
600,PRY,2018,17,,0
600,PRY,2017,18,1306,2007
600,PRY,2018,19,,0
600,PRY,2018,20,,0
600,PRY,2018,21,,0
600,PRY,2018,22,,0
600,PRY,2017,23,1215,Yes
600,PRY,2017,24,1213,Yes
600,PRY,2017,25,1214,Yes
600,PRY,2018,26,,1
600,PRY,2018,27,,1
600,PRY,2018,28,,0
600,PRY,2017,29,1315,1
600,PRY,2018,30,,0
600,PRY,2017,31,1111,No
600,PRY,2017,32,1301,Yes
600,PRY,2018,33,,1
600,PRY,2017,34,1307,1994
600,PRY,2013,35,1106,4479.905858
600,PRY,2014,35,1106,4712.822736
600,PRY,2015,35,1106,4109.367724
600,PRY,2016,35,1106,4077.742071
600,PRY,2017,35,1106,4365.526162
600,PRY,2017,36,1316,0.66667
600,PRY,2017,37,1501,-0.945035398
600,PRY,2017,38,1317,1
600,PRY,2004,40,32,0
600,PRY,2005,40,32,0.5
600,PRY,2006,40,32,1
600,PRY,2007,40,32,1
600,PRY,2008,40,32,1
600,PRY,2009,40,32,1
600,PRY,2010,40,32,1
600,PRY,2011,40,32,1
600,PRY,2012,40,32,1
600,PRY,2013,40,32,1
600,PRY,2014,40,32,1
600,PRY,2015,40,32,1
600,PRY,2016,40,32,1
600,PRY,2017,40,32,1
600,PRY,2017,41,1319,1
600,PRY,2017,42,1108,No
600,PRY,2017,43,1303,4
600,PRY,2017,44,1320,0
600,PRY,2017,45,1109,Lower Middle Income
600,PRY,2017,46,1321,1
600,PRY,2017,47,1322,0
600,PRY,2018,48,35,0
600,PRY,2017,49,1112,Yes
600,PRY,2017,50,1212,Yes
600,PRY,2017,51,1603,2008
600,PRY,2017,52,1337,"Reproductive Health Survey, 2008"
600,PRY,2017,53,1604,2010
600,PRY,2017,54,1602,2012
600,PRY,2017,55,1605,2014
600,PRY,2017,56,1606,2012
600,PRY,2017,57,1323,1
600,PRY,2017,58,1222,Yes
600,PRY,2004,59,1,50
600,PRY,2005,59,1,50
600,PRY,2006,59,1,40
600,PRY,2007,59,1,50
600,PRY,2008,59,1,50
600,PRY,2009,59,1,40
600,PRY,2010,59,1,40
600,PRY,2011,59,1,40
600,PRY,2012,59,1,40
600,PRY,2013,59,1,50
600,PRY,2014,59,1,50
600,PRY,2015,59,1,50
600,PRY,2016,59,1,40
600,PRY,2017,59,1,40
600,PRY,2017,60,1202,Yes
600,PRY,2018,61,13,0
600,PRY,2004,62,28,0
600,PRY,2005,62,28,0
600,PRY,2006,62,28,0
600,PRY,2007,62,28,0
600,PRY,2008,62,28,0
600,PRY,2009,62,28,0
600,PRY,2010,62,28,0
600,PRY,2011,62,28,0
600,PRY,2012,62,28,0
600,PRY,2013,62,28,0
600,PRY,2014,62,28,0
600,PRY,2015,62,28,0
600,PRY,2016,62,28,0
600,PRY,2017,62,28,0
600,PRY,2018,63,47,1
600,PRY,2017,64,1326,0
600,PRY,2018,66,,1
600,PRY,2018,67,,0
600,PRY,2018,68,,1
600,PRY,2018,69,,0
600,PRY,2017,70,1507,Implementation
600,PRY,2017,71,1509,Estrategia Nacional de Desarollo Estadistico - Plan Estadistico Nacional 2013-17
600,PRY,2017,72,1508,Not yet planned
600,PRY,2017,73,1511,2013-17
600,PRY,2017,74,1512,Not Available
600,PRY,2018,75,,0
600,PRY,2018,76,,1
600,PRY,2017,77,1114,http://www.dgeec.gov.py/
600,PRY,2015,78,6,46.5
600,PRY,2016,78,6,41.6
600,PRY,2017,78,6,40.3
600,PRY,2015,79,6,63
600,PRY,2016,79,6,61.1
600,PRY,2017,79,6,61.1
600,PRY,2015,80,6,5.7
600,PRY,2016,80,6,35.7
600,PRY,2017,80,6,30
600,PRY,2015,81,6,30.6
600,PRY,2016,81,6,46.8
600,PRY,2017,81,6,43.5
600,PRY,2015,82,6,34
600,PRY,2016,82,6,32
600,PRY,2017,82,6,30
600,PRY,2015,83,6,8
600,PRY,2016,83,6,24
600,PRY,2017,83,6,30
600,PRY,2015,84,6,21
600,PRY,2016,84,6,28
600,PRY,2017,84,6,30
600,PRY,2015,85,6,7.5
600,PRY,2016,85,6,29.5
600,PRY,2017,85,6,31.1
600,PRY,2015,86,6,26.2
600,PRY,2016,86,6,35.3
600,PRY,2017,86,6,35.5
600,PRY,2015,87,6,46.3
600,PRY,2016,87,6,36.3
600,PRY,2017,87,6,34.4
600,PRY,2015,88,6,8.8
600,PRY,2016,88,6,28.8
600,PRY,2017,88,6,33.3
600,PRY,2015,89,6,27.5
600,PRY,2016,89,6,32.5
600,PRY,2017,89,6,33.9
600,PRY,2017,90,1206,Yes
600,PRY,2017,91,1502,Yes
600,PRY,2018,91,,1
600,PRY,2017,92,1327,1
600,PRY,2004,93,2,86.66667
600,PRY,2005,93,2,86.66667
600,PRY,2006,93,2,86.66667
600,PRY,2007,93,2,86.66667
600,PRY,2008,93,2,90
600,PRY,2009,93,2,93.33333
600,PRY,2010,93,2,90
600,PRY,2011,93,2,90
600,PRY,2012,93,2,90
600,PRY,2013,93,2,83.33333333
600,PRY,2014,93,2,83.33333333
600,PRY,2015,93,2,86.6667
600,PRY,2016,93,2,90.0001
600,PRY,2017,93,2,83.3333
600,PRY,2013,94,1105,6465740
600,PRY,2014,94,1105,6552584
600,PRY,2015,94,1105,6639119
600,PRY,2016,94,1105,6725308
600,PRY,2017,94,1105,6811297
600,PRY,2004,95,27,1
600,PRY,2005,95,27,1
600,PRY,2006,95,27,1
600,PRY,2007,95,27,1
600,PRY,2008,95,27,1
600,PRY,2009,95,27,1
600,PRY,2010,95,27,1
600,PRY,2011,95,27,1
600,PRY,2012,95,27,1
600,PRY,2013,95,27,1
600,PRY,2014,95,27,1
600,PRY,2015,95,27,1
600,PRY,2016,95,27,1
600,PRY,2017,95,27,1
600,PRY,2004,96,32,1
600,PRY,2005,96,32,1
600,PRY,2006,96,32,1
600,PRY,2007,96,32,1
600,PRY,2008,96,32,1
600,PRY,2009,96,32,1
600,PRY,2010,96,32,1
600,PRY,2011,96,32,1
600,PRY,2012,96,32,1
600,PRY,2013,96,32,1
600,PRY,2014,96,32,1
600,PRY,2015,96,32,1
600,PRY,2016,96,32,1
600,PRY,2017,96,32,1
600,PRY,2017,97,1208,Yes
600,PRY,2018,98,,0
600,PRY,2017,99,1331,0.66667
600,PRY,2017,100,1207,Yes
600,PRY,2017,101,1514,No PRSP
600,PRY,2017,102,1504,-0.267205387
600,PRY,2017,103,1505,-0.69498992
600,PRY,2017,104,1302,No
600,PRY,2017,109,1110,No
600,PRY,2018,110,,0
600,PRY,2004,111,3,40
600,PRY,2005,111,3,50
600,PRY,2006,111,3,60
600,PRY,2007,111,3,60
600,PRY,2008,111,3,60
600,PRY,2009,111,3,80
600,PRY,2010,111,3,80
600,PRY,2011,111,3,80
600,PRY,2012,111,3,80
600,PRY,2013,111,3,80
600,PRY,2014,111,3,80
600,PRY,2015,111,3,80
600,PRY,2016,111,3,80
600,PRY,2017,111,3,80
600,PRY,2004,112,7,0
600,PRY,2005,112,7,0
600,PRY,2006,112,7,0
600,PRY,2007,112,7,0
600,PRY,2008,112,7,0
600,PRY,2009,112,7,0
600,PRY,2010,112,7,0
600,PRY,2011,112,7,0
600,PRY,2012,112,7,0
600,PRY,2013,112,7,0
600,PRY,2014,112,7,0
600,PRY,2015,112,7,0
600,PRY,2016,112,7,0
600,PRY,2017,112,7,0
600,PRY,2004,113,4,58.88888889
600,PRY,2005,113,4,62.22222222
600,PRY,2006,113,4,62.22222222
